Municipality_code,Municipality_name,2020-03-02,2020-03-09,2020-03-16,2020-03-23,2020-03-30,2020-04-06,2020-04-13,2020-04-20,2020-04-27,2020-05-04,2020-05-11,2020-05-18,2020-05-25,2020-06-01,2020-06-08,2020-06-15,2020-06-22,2020-06-29,2020-07-06,2020-07-13,2020-07-20,2020-07-27,2020-08-03,2020-08-10,2020-08-17,2020-08-24,2020-08-31,2020-09-07,2020-09-14,2020-09-21,2020-09-28,2020-10-05,2020-10-12,2020-10-19,2020-10-26,2020-11-02,2020-11-09,2020-11-16,2020-11-23,2020-11-30,2020-12-07,2020-12-14,2020-12-21,2020-12-28,2021-01-04,2021-01-11,2021-01-18,2021-01-25,2021-02-01,2021-02-08,2021-02-15,2021-02-22,2021-03-01,2021-03-08,2021-03-15,2021-03-22,2021-03-29,2021-04-05,2021-04-12,2021-04-19,2021-04-26,2021-05-03,2021-05-10,2021-05-17,2021-05-24,2021-05-31,2021-06-07,2021-06-14,2021-06-21,2021-06-28,2021-07-05,2021-07-12,2021-07-19,2021-07-26,2021-08-02,2021-08-09,2021-08-16,2021-08-23,2021-08-30,2021-09-06,2021-09-13,2021-09-20,2021-09-27,2021-10-04
GM0642,Zwijndrecht,-1.0673759846908442,-1.052694139318606,-1.0380122939463676,-0.9792849124574141,-0.9548151701703501,-0.8031027679905539,-0.6954359019274727,-0.6464964173533447,-0.7590572318738388,-0.8667240979369201,-0.9107696340536352,-0.9401333247981117,-0.9841788609148269,-0.9988607062870652,-1.0184365001167164,-1.028224397031542,-1.0478001908611931,-1.0478001908611931,-1.0478001908611931,-1.0575880877760186,-1.0624820362334315,-1.052694139318606,-0.9597091186277631,-0.8765119948517457,-0.8618301494795073,-0.9107696340536352,-0.9499212217129375,-0.8716180463943328,-0.6709661596404087,-0.4262687367697695,-0.13752577778241515,0.4154903979052295,0.9831884189651123,1.9326144197031927,2.5835095645390926,2.652024842942872,2.099008667255227,1.1593705634319726,0.6455059754036304,0.31761142875697373,0.542733057797962,0.9342489343909848,1.3747042955581354,1.5459924915675827,1.271931377952467,0.7091273053499966,0.2295203565235436,0.10717164508822406,0.16100507811976475,0.16589902657717748,0.32250537721438666,0.5818846454572641,0.8950973467316823,1.1202189757726704,1.2474616356654027,1.2915071717821178,1.4823711616212165,1.5410985431101698,1.6438714607158382,1.5019469554508678,1.423643780132263,1.1349008211449088,0.860839707529793,0.5084754185960724,0.14142928429011348,-0.25498054076032195,-0.5926629843218041,-0.7003298503848854,-0.7884209226183155,-0.8128906649053795,-0.6709661596404087,-0.17178341698430466,0.24909615035319488,0.17568692349200313,-0.09348024166570018,-0.29902607687703703,-0.29902607687703703,-0.3479655614511649,-0.39201109756788,-0.4605263759716589,-0.5779811389495657,-0.5926629843218041,-0.597556932779217,-0.5755341647208594
GM0654,Borsele,-1.0040248009392971,-0.9887045314971716,-0.9580639926129205,-0.8967829148444185,-0.8661423759601674,-0.7742207593074143,-0.7895410287495398,-0.8201815676337909,-0.9427437231707951,-0.9887045314971716,-0.9580639926129205,-0.9274234537286695,-0.9274234537286695,-0.973384262055046,-1.0040248009392971,-1.0040248009392971,-1.0040248009392971,-1.0040248009392971,-1.0040248009392971,-0.9887045314971716,-0.9887045314971716,-0.973384262055046,-0.9887045314971716,-0.9887045314971716,-0.9887045314971716,-0.9580639926129205,-0.9274234537286695,-0.8814626454022929,-0.8048612981916654,-0.7589004898652889,-0.5903775260019082,-0.34525321492789984,-0.10012890385389155,0.053073790567363575,0.09903459889374013,0.2981981016413718,0.2675575627571209,0.3901197182941249,0.14499540722011667,0.19095621554649322,0.16031567666224214,1.309335884821656,1.906826393064551,2.2132317819070617,1.8915061236224258,1.9374669319488023,2.32047366800194,1.6004210042220406,0.803766993231514,0.09903459889374013,0.14499540722011667,0.2062764849886187,-0.06948836496964061,0.12967513777799122,0.49736160438900345,1.3859372320322836,1.5238196570114133,1.2786953459374049,1.1561331904004009,1.7076628903169195,2.3664344763283167,2.351114206886191,1.661702081990543,0.9876102265370202,0.23691702387286978,-0.31461267604364884,-0.6516586037704102,-0.5444167176755316,-0.2380113288330212,0.19095621554649322,0.28287783219924634,0.6812048376945097,0.8497278015578906,0.6812048376945097,0.12967513777799122,-0.42185456213852746,-0.49845590934915507,-0.6210180648861592,-0.5750572565597826,-0.40653429269640196,-0.22269105939089573,-0.11544917329601717,-0.16140998162239373,-0.17673025106451917
GM0664,Goes,-1.1651300473456654,-1.145223421905406,-1.1352701091852762,-0.9959237311034597,-0.8864372911820322,-0.6276511604586585,-0.6873710367794371,-0.7968574767008644,-1.0456902947041082,-1.1253167964651463,-1.145223421905406,-1.145223421905406,-1.145223421905406,-1.145223421905406,-1.1651300473456654,-1.1651300473456654,-1.1651300473456654,-1.1253167964651463,-1.0755502328644977,-0.6774177240593074,-0.6077445350183991,-0.5480246586976205,-0.7669975385404751,-0.816764102141124,-0.8764839784619025,-1.0058770438235893,-1.0058770438235893,-1.025783669263849,-0.8665306657417727,-0.8267174148612536,-0.6575110986190479,-0.46839815693658254,-0.14989214989243033,0.08898735539068381,0.5966063041173013,0.7160460567588585,0.7956725585198966,0.29800692251340866,0.09894066811081363,-0.020499084530743433,0.05912741723029454,0.3776334242744466,0.8255324966802858,1.2236650054854759,1.6815173906114447,1.5919375761302768,1.502357761649109,0.944972249321843,0.5169798023562634,0.23828704619263014,0.32786686067379794,0.2581936716328896,0.3378201733939278,0.5368864277965228,1.293338194526384,1.9701634594952078,2.1493230884575434,2.129416463017283,2.0099767103757262,2.3882025937406577,2.218996277498451,1.990070084935467,1.4724978234887196,1.2634782563659948,0.6364195549978204,-0.010545771810613818,-0.448491531496323,-0.41863159333593375,-0.18970540077294942,0.039220791790035105,0.32786686067379794,0.5468397405166526,0.6563261804380799,0.2880536097932789,-0.15984546261256016,-0.408678280615804,-0.28923852797424693,-0.1797520880528196,-0.20961202621320885,-0.4285849060560635,-0.5579779714177503,-0.41863159333593375,-0.28923852797424693,-0.1797520880528196
GM0668,West Maas en Waal,-1.0032118139940314,-0.9845515411030884,-0.934790813393907,-0.7979488121936582,-0.6984273567752954,-0.42474335437479793,-0.41230317244750264,-0.4745040820839793,-0.7606282664117722,-0.9099104495393163,-0.934790813393907,-0.9596711772484976,-0.9472309953212024,-0.9845515411030884,-0.9969917230303836,-1.0218720868849744,-1.0218720868849744,-1.0218720868849744,-1.0094319049576792,-0.9969917230303836,-0.9969917230303836,-1.0094319049576792,-1.0218720868849744,-1.0218720868849744,-1.0094319049576792,-0.9969917230303836,-0.9472309953212024,-0.934790813393907,-0.8850300856847256,-0.7606282664117722,-0.5118246278658654,-0.21326026161077707,0.09774428657160644,0.5953515636634202,1.2173606600281872,1.2920017515919593,0.8690355660639176,0.1599451962080832,-0.11373880619241443,-0.0888584423378237,0.14750501428078777,0.769514110645555,1.3293222973738452,1.4910446624286846,1.976211757593203,2.399177943121245,3.1580290406862606,2.573340490103379,1.9388912118113169,1.0058775672641667,1.0307579311187571,0.8192748383547365,0.8317150202820316,0.259466651626446,0.06042374078972042,-0.039097714628642366,0.1599451962080832,0.6202319275180108,0.9685570214822805,1.4164035708649125,1.1427195684644151,1.3293222973738452,0.9685570214822805,1.0307579311187571,0.5331506540269434,0.38386847089939924,-0.051537896555937664,-0.4745040820839793,-0.7606282664117722,-0.7357479025571815,-0.41230317244750264,0.6699926552271923,1.0058775672641667,0.8317150202820316,-0.1883798977561865,-0.38742280859291195,-0.31278171702913987,-0.41230317244750264,-0.6362264471388188,-0.822829176048249,-0.7979488121936582,-0.5118246278658654,-0.43718353630209333,-0.29412144413819685
GM0677,Hulst,-0.9139713963154886,-0.9139713963154886,-0.9139713963154886,-0.8384996860274562,-0.7504493573580849,-0.5995059367820199,-0.6749776470700525,-0.7252921205954074,-0.8636569227901336,-0.8636569227901336,-0.90139277793415,-0.90139277793415,-0.8888141595528111,-0.8888141595528111,-0.90139277793415,-0.9139713963154886,-0.9139713963154886,-0.9139713963154886,-0.9139713963154886,-0.9139713963154886,-0.90139277793415,-0.8762355411714724,-0.8762355411714724,-0.8510783044087948,-0.8133424492647786,-0.7504493573580849,-0.7756065941207624,-0.8133424492647786,-0.8259210676461174,-0.7127135022140687,-0.4108266610619387,-0.10893981990980883,0.394204915343741,0.7338276116398872,1.8155887924350194,2.4319410931206185,2.7338279342727487,2.1300542519684886,1.5137019512828895,1.0860289263173721,0.9728213608853234,1.0608716895546948,1.1489220182240658,1.0357144527920172,1.0357144527920172,1.2118151101307597,1.488544714520212,1.4256516226135183,0.9853999792666623,0.36904767858106363,0.016846363903578736,-0.046046728003115045,0.0042677455222399005,0.30615458667436996,0.5074124807757897,0.5828841910638223,0.5325697175384674,0.5451483359198059,0.897349650597291,1.337601293944147,1.7904315556723422,2.1677901071125047,1.501123332901551,0.7464062300212261,-0.29761909562989003,-0.549191463256665,-0.7001348838327298,-0.7630279757394236,-0.8384996860274562,-0.8888141595528111,-0.6623990286887136,0.34389044181838624,0.8344565586905973,0.8344565586905973,-0.03346810962177634,-0.4234052794432775,-0.5869273184006812,-0.6749776470700525,-0.7630279757394236,-0.8384996860274562,-0.8007638308834399,-0.6875562654513911,-0.5869273184006812,-0.5554807724473343
GM0678,Kapelle,-0.8910997364325194,-0.8910997364325194,-0.8498984826219612,-0.8498984826219612,-0.7468953480955656,-0.623291586663891,-0.5820903328533328,-0.602690959758612,-0.7468953480955656,-0.788096601906124,-0.8704991095272403,-0.8704991095272403,-0.8498984826219612,-0.8498984826219612,-0.8704991095272403,-0.8910997364325194,-0.8910997364325194,-0.8704991095272403,-0.8704991095272403,-0.8704991095272403,-0.8704991095272403,-0.8498984826219612,-0.788096601906124,-0.8086972288114029,-0.8086972288114029,-0.8498984826219612,-0.8498984826219612,-0.8704991095272403,-0.8498984826219612,-0.8292978557166821,-0.7262947211902866,-0.5614897059480537,-0.231879675463588,-0.06707466022135508,0.11833098192615676,0.015327847399761268,-0.1700777947477507,-0.3760840638005417,-0.47908719832693725,-0.25248030236886704,-0.10827591403191338,0.9629566850426002,2.3637993146015797,2.6110068374649287,1.9311861495907183,0.6539472814634136,0.8599535505162046,0.6333466545581345,0.42734038550534337,0.2419347433578314,0.2419347433578314,0.530343520031739,0.15953223573671504,0.5097428931264599,0.6539472814634136,1.869384268874881,2.7140099719913247,2.7346105988966034,2.0753905379276723,1.4573717307692988,2.1783936724540673,2.2813968069804633,1.8281830150643228,1.0453591926637165,0.36553850478950606,0.2625353702631107,-0.19067842165302973,-0.12887654093719242,-0.19067842165302973,-0.10827591403191338,-0.02587340641079691,0.15953223573671504,0.13893160883143602,0.05652910121031956,-0.21127904855830887,-0.31428218308470435,-0.231879675463588,-0.2936815561794253,-0.19067842165302973,-0.3760840638005417,-0.3760840638005417,-0.5202884521374955,-0.623291586663891,-0.6747931539270888
GM0687,Middelburg,-1.0164305033966519,-1.0096006368031538,-0.9754513038356637,-0.9208123710876795,-0.8525137051526993,-0.8251942387787072,-0.8320241053722053,-0.8798331715266915,-0.8866630381201894,-0.9071526379006835,-0.9276422376811775,-0.9754513038356637,-1.0027707702096558,-1.0096006368031538,-1.0164305033966519,-1.0164305033966519,-1.0027707702096558,-0.9959409036161577,-0.9959409036161577,-0.9891110370226597,-0.9344721042746755,-0.8730033049331934,-0.8525137051526993,-0.8661734383396953,-0.8456838385592013,-0.8593435717461974,-0.8456838385592013,-0.8593435717461974,-0.763725439437225,-0.6954267735022449,-0.6271281075672647,-0.5793190414127786,-0.415402243168826,-0.2788049112988656,0.1856260170589998,0.45199081420542275,0.4178414812379326,0.11732735112401968,-0.21050624536388532,-0.12171797964841115,0.21977535002648999,0.7593348109128337,1.5174500027911142,1.5379396025716083,1.6472174680675762,1.285234538612181,1.3603630711406594,1.189616406303209,1.0120398748722603,0.6842062783843553,0.8344633434413117,1.0803385408072406,1.4696409366366279,1.5037902696041177,1.7701550667505406,2.0979886632384455,2.1253081296124376,2.0774990634579513,1.858943332466015,1.7564953335635447,1.4423214702626355,1.6540473346610745,1.4423214702626355,1.1008281405877345,0.15147668409150974,-0.2719750447053675,-0.4427217095428181,-0.6066385077867705,-0.7364059730632331,-0.8730033049331934,-0.5041905088843003,0.21294548343299194,0.5749284128883871,0.38369214827044235,0.04219881859554136,0.11049748453052162,0.24709481640048198,-0.06707904690042688,-0.39491264338833193,-0.6202982409737666,-0.6134683743802686,-0.5724891748192804,-0.5110203754777982,-0.4427217095428181
GM0703,Reimerswaal,-0.8322459829450077,-0.8184796928711869,-0.7909471127235452,-0.7840639676866348,-0.770297677612814,-0.7358819524282619,-0.7152325173175307,-0.7152325173175307,-0.7771808226497244,-0.7978302577604557,-0.8253628379080973,-0.8184796928711869,-0.8184796928711869,-0.8184796928711869,-0.8184796928711869,-0.8253628379080973,-0.8253628379080973,-0.8322459829450077,-0.8322459829450077,-0.8184796928711869,-0.7978302577604557,-0.7978302577604557,-0.770297677612814,-0.7840639676866348,-0.7840639676866348,-0.8253628379080973,-0.8253628379080973,-0.8115965478342765,-0.7358819524282619,-0.7289988073913515,-0.7083493722806202,-0.4812055860625765,-0.15769776932778695,0.007497711558063042,-0.006268578515757743,-0.061333738811041025,-0.1370483342170557,-0.16458091436469727,-0.08198317392177228,0.24152464281301725,0.5237335893263444,0.8610076961349548,1.3152952685710422,1.7007513906380256,1.8384142913762342,1.8521805814500547,1.5011401845676235,0.9504885816147901,0.21399206266537554,-0.1508146242908765,-0.1852303494754286,-0.192113494512339,0.0006145665211527227,0.21399206266537554,0.9849043067993423,1.8521805814500547,2.285818718775411,2.27205242870159,1.9347783218929797,2.182571543221755,2.26516928366468,2.457897344698172,2.26516928366468,1.8865963066346068,1.0881514823529985,0.28970665807139023,-0.1989966395492494,-0.38484155554583066,-0.5362707463578598,-0.6257516318376952,-0.6739336470960682,-0.4467898608780244,-0.30224381510290566,-0.274711234955264,-0.3917247005827411,-0.3504258303612786,-0.3228932502136369,-0.21276292962307025,-0.2334123647338015,-0.21276292962307025,-0.26094494488144315,-0.41237413569347237,-0.45367300591493487,-0.5328291738394046
GM0715,Terneuzen,-0.9914312366248854,-0.9855779737716037,-0.9563116595051959,-0.8743659795592538,-0.7455941967870588,-0.5992626254550193,-0.575849574041893,-0.6577952539878351,-0.827539876733001,-0.9211920823855064,-0.9563116595051959,-0.9211920823855064,-0.9211920823855064,-0.9387518709453512,-0.9738714480650407,-0.9738714480650407,-0.968018185211759,-0.9738714480650407,-0.9855779737716037,-0.9914312366248854,-0.9855779737716037,-0.9797247109183223,-0.9738714480650407,-0.968018185211759,-0.9094855566789433,-0.8685127167059722,-0.8626594538526905,-0.9036322938256617,-0.9153388195322247,-0.8743659795592538,-0.6636485168411168,-0.5173169455090771,-0.03734939153998724,0.09727565408548915,0.5713899452012974,0.846493299305532,1.2971945390082138,1.5254717902861956,1.4903522131665061,1.3498739046877481,1.519618527432914,2.2454231212398303,2.661004783822823,2.333222064039054,1.6659500987649536,1.2503684361819614,1.0455042363171057,0.8406400364522502,0.5304171052283264,0.19678112259127614,-0.154414648605619,-0.09002875721952149,0.07971586552564439,0.5245638423750446,0.9342922421047557,1.4259663217804084,1.390846744660719,1.3440206418344662,1.3323141161279033,1.7069229387379243,1.5254717902861956,1.513765264579632,1.0103846591974162,0.8055204593325607,0.20848764829783914,-0.17197443716546373,-0.5290234712156403,-0.7046213568140878,-0.8743659795592538,-0.8685127167059722,-0.78656703676003,-0.47634410553610607,-0.03149612868670574,0.17336807117814965,0.09727565408548915,-0.20124075143187162,-0.3768386370303191,-0.41781147700329024,-0.4997571569492324,-0.44707779126969815,-0.42366473985657177,-0.14270812289905574,-0.1192950714859295,-0.025642865833424115
GM0716,Tholen,-1.0313384329023294,-1.0228558686838045,-0.9549953549356046,-0.7429312494724799,-0.48845432291673035,-0.2594250890165557,-0.3018379101091806,-0.5054194513537803,-0.7683789421280548,-0.9040999696244547,-0.9380302264985547,-0.9125825338429797,-0.9040999696244547,-0.8616871485318298,-0.8616871485318298,-0.9040999696244547,-0.9719604833726545,-1.0228558686838045,-1.0228558686838045,-1.0143733044652796,-1.0228558686838045,-0.9974081760282295,-0.9549953549356046,-0.9380302264985547,-0.9549953549356046,-0.9804430475911795,-0.9889256118097046,-0.9634779191541296,-0.9634779191541296,-0.8701697127503547,-0.8023091990021548,-0.41211124495000545,-0.1576343183942558,0.3682846631542933,0.9450990300139925,1.1995759565697421,1.3352969840661417,1.089302621728917,0.8687559520472676,0.4615928695580681,0.3173892778431434,0.6057964612729928,0.9535815942325174,0.8602733878287424,0.8093780025175925,0.4276626126839683,0.4022149200283933,0.14773799347264374,0.14773799347264374,-0.055843547771955944,-0.21701226792393075,-0.25094252479803064,0.11380773659854374,0.546418511743318,0.7584826172064426,1.3183318556290917,1.4370877546884417,1.6745995528071411,1.7170123738997662,2.0139021215481407,2.59071648840784,2.700989823248664,2.8367108507450642,2.2259662270112655,1.140198007040067,0.07987747972444373,-0.5902450935390302,-0.8447220200947797,-0.8532045843133047,-0.8616871485318298,-0.5647974008834552,-0.004948162460806021,0.512488254869218,0.8433082593916927,0.639726718147093,0.4446277411210182,0.028982094413293805,-0.29335534589065565,-0.43755893760558046,-0.32728560276475555,-0.2424599605795057,-0.31032047432770565,-0.5817625293205051,-0.7259661210354299
GM0717,Veere,-0.8853163474047074,-0.870188891509265,-0.7945516120320524,-0.7491692443457247,-0.6735319648685121,-0.6735319648685121,-0.6432770530776272,-0.7340417884502823,-0.7945516120320524,-0.870188891509265,-0.870188891509265,-0.8853163474047074,-0.870188891509265,-0.870188891509265,-0.870188891509265,-0.8853163474047074,-0.8853163474047074,-0.8853163474047074,-0.8853163474047074,-0.8550614356138224,-0.8248065238229374,-0.7794241561366099,-0.7037868766593972,-0.7189143325548398,-0.7037868766593972,-0.8096790679274948,-0.8248065238229374,-0.8399339797183799,-0.7642967002411672,-0.6886594207639548,-0.6130221412867422,-0.5525123177049721,-0.2802181115870066,-0.20458083210979403,-0.11381609673713888,-0.23483574390067904,-0.03817881725992623,-0.05330627315536886,-0.0835611849462538,-0.3104730233778917,0.2946252124398092,1.3989294928071134,2.69989069981517,2.926802538246808,2.1855571993701246,1.2930373015390155,0.9299783600483951,0.5669194185577746,0.30975266833525167,0.5064095949760046,1.126635286689148,1.4745667722843259,1.0509980072119351,1.0509980072119351,1.3081647574344581,1.7468609784022913,1.8981355373567166,1.973772816833929,1.5804589635524235,1.4140569487025556,1.0358705513164927,0.96023327183928,0.5064095949760046,0.022331006321843806,-0.12894355263258137,-0.26509065569156415,-0.23483574390067904,-0.4466201264368744,-0.6130221412867422,-0.7794241561366099,-0.6735319648685121,0.96023327183928,1.7014786107159636,1.7468609784022913,0.2946252124398092,-0.3104730233778917,-0.40123775875054685,-0.582767229495857,-0.6432770530776272,-0.6886594207639548,-0.6886594207639548,-0.6432770530776272,-0.6584045089730697,-0.6130221412867422
GM0718,Vlissingen,-0.9766656183176425,-0.9556288444541402,-0.9205675546816363,-0.8855062649091322,-0.7943469115006221,-0.7242243319556142,-0.7522733637736174,-0.8504449751366283,-0.9416043285451386,-0.9416043285451386,-0.9556288444541402,-0.9696533603631416,-0.9766656183176425,-0.9766656183176425,-0.9766656183176425,-0.9696533603631416,-0.9696533603631416,-0.9696533603631416,-0.9766656183176425,-0.962641102408641,-0.9135552967271354,-0.8364204592276269,-0.7592856217281181,-0.7803223955916204,-0.7943469115006221,-0.8784940069546315,-0.8784940069546315,-0.9065430387726346,-0.8083714274096236,-0.8013591694551228,-0.7031875580921118,-0.5489178830930945,-0.2544030490040613,-0.037023052414537,0.18736920212948832,0.2574917816744961,0.32761436121950405,0.12425888053898122,-0.04403531036903769,-0.17726821150455271,-0.14220692173204882,0.29255307144700016,0.6922517748535449,1.0919504782600897,1.6108575668931482,1.6599433725746535,1.547747245302641,1.0358524146240837,0.9797543509880773,0.9797543509880773,0.958717577124575,1.393477570303624,1.8843356271186789,2.24897304075272,2.0386053021176966,2.080678849844701,2.0666543339356993,2.0456175600721966,1.9684827225726884,1.8001885316646695,1.6950046623471577,1.4145143441671262,1.162073057805098,0.7693866123530536,0.1593201703114851,-0.3034888546855669,-0.5559301410475953,-0.6470894944561055,-0.6891630421831103,-0.7242243319556142,-0.633064978547104,-0.31050111264006763,-0.12117014786854645,-0.06507208423254006,-0.12117014786854645,-0.12117014786854645,0.012062753266968564,-0.001961762642032961,-0.030010794460036162,-0.10714563195954478,-0.23336627514055897,-0.28946433877656536,-0.40166046604857797,-0.4191911109348299
GM0736,De Ronde Venen,-1.1371959319416973,-1.124536979081493,-1.099219073361084,-0.9852884976192443,-0.8650284454473023,-0.8333810632967913,-0.8460400161569956,-0.9219937333182222,-0.9536411154687333,-1.0106064033396531,-1.061242214780471,-1.061242214780471,-1.0802306440707774,-1.067571691210573,-1.092889596930982,-1.1118780262212886,-1.124536979081493,-1.124536979081493,-1.130866455511595,-1.130866455511595,-1.1118780262212886,-1.1055485497911863,-1.061242214780471,-0.9663000683289377,-0.9030053040279156,-0.8966758275978134,-0.9536411154687333,-0.8523694925870979,-0.7131210111248494,-0.42829457177024977,-0.09916179740493489,0.3882078877129353,0.9831786721425433,1.5718199801420487,1.8882938016471595,1.6604326501634799,1.2616756350670404,0.8376007142501923,0.704681709218046,0.5780921806160016,1.1414155828950985,1.787022178765524,2.2933802931737004,1.8313285137762396,1.3059819700777557,0.7869649028093746,0.48315003416446844,0.1730056890894602,0.008439301906802782,-0.004219650953401728,0.04641616048741605,0.1730056890894602,0.33757207627211777,0.350231029132322,0.49580898702467296,0.9135544314114189,1.1793924414757118,1.2426872057767337,1.0591323893037699,1.071791342163974,1.3566177815185738,1.2616756350670404,1.0907797714542806,0.41985526986344646,0.02109825476700716,-0.2700576610176946,-0.4726009067809653,-0.6561557232539295,-0.8776873983075069,-0.9409821626085288,-0.11182075026513927,1.5021957394109244,2.116154953130839,1.5591610272818444,0.11604040121854033,-0.3206934724585122,-0.41563561891004536,-0.3333524253187166,-0.1308091795554459,-0.06751441525442374,-0.13713865598554814,-0.33968190174881885,-0.5169072417916808,-0.5485546239421918
GM0737,Tytsjerksteradiel,-0.9961711363030246,-0.9848387452616576,-0.9848387452616576,-0.9508415721375565,-0.8715148348479873,-0.8488500527652534,-0.8715148348479873,-0.9621739631789235,-0.9848387452616576,-0.9961711363030246,-0.9961711363030246,-0.9961711363030246,-0.9961711363030246,-0.9961711363030246,-0.9848387452616576,-0.9848387452616576,-0.9848387452616576,-0.9961711363030246,-0.9961711363030246,-0.9961711363030246,-0.9961711363030246,-0.9961711363030246,-0.9735063542202904,-0.9508415721375565,-0.9508415721375565,-0.9168443990134555,-0.9395091810961894,-0.9395091810961894,-0.9055120079720884,-0.712861360268849,-0.2595657186141684,0.20506231408187936,0.5110368721987888,0.4543749169919536,0.26172426928871434,0.012411666378640022,-0.13490941715913127,-0.21423615444870037,-0.1802389813245993,-0.10091224403503023,0.06907362158547503,0.5337016542815227,0.7150199109433951,1.496954892797719,1.984247707576501,2.3695490029829793,2.1882307463211075,2.1202364000729053,2.59619682381032,2.460208131313916,1.995580098617868,1.0436592511430385,0.5563664363642568,0.3183862244955494,0.7603494751088631,1.3269690271772139,1.4516253286322511,1.0436592511430385,0.6583579557365599,0.8850057765639003,0.9869972959362036,1.0776564242671396,0.9076705586466344,0.737684693026129,0.20506231408187936,-0.29356289173826944,-0.644867014020647,-0.8035204885997852,-0.9281767900548225,-0.8828472258893544,-0.7015289692274822,-0.22556854549006733,0.11440318575094306,0.25039187824734727,0.27305666033008147,0.2277270961646133,0.2163947051232462,0.19372992304051226,-0.010253115704094052,-0.10091224403503023,-0.2595657186141684,0.12573557679231015,0.4317101349092196,0.6356931736538259
GM0743,Asten,-1.0290110555764398,-1.0146479899951137,-0.957195727669809,-0.7848389406938948,-0.6699344160432854,-0.5406668258113498,-0.41139923557941416,-0.4257623011607404,-0.5693929569740022,-0.8566542686005257,-0.9715587932511353,-1.0146479899951137,-1.0290110555764398,-1.0002849244137875,-0.9859218588324613,-0.9715587932511353,-1.0002849244137875,-1.0146479899951137,-1.0290110555764398,-1.0290110555764398,-1.0146479899951137,-0.9859218588324613,-0.9859218588324613,-1.0002849244137875,-1.0146479899951137,-1.0002849244137875,-0.9715587932511353,-0.8997434653445042,-0.8710173341818519,-0.8422912030191996,-0.7273866783685902,-0.26776857976615237,0.23493871558026377,0.8094613388333108,1.5707038146435983,1.5707038146435983,1.2834425030170749,0.5222000272067874,0.3929324369748518,0.6371045518573967,0.8669136011586157,1.4414362244116627,1.8866912574327748,2.0877741755713406,1.628156076968903,0.9243658634839205,0.4503846993001566,0.5365630927881136,0.32111710906822083,0.23493871558026377,0.19184951883628523,0.3067540434868947,0.5365630927881136,0.37856937139352553,0.5078369616254611,0.8238244044146371,1.1972641095291177,1.52761461789962,1.4127100932490102,1.872328191851448,1.9585065853394052,1.9441435197580792,1.2547163718544225,0.7232829453453538,0.24930178116159005,-0.28213164534747864,-0.555029891392676,-0.7992020062752211,-0.7992020062752211,-0.8997434653445042,-0.713023612787264,0.34984324023087326,1.3839839620863583,1.9585065853394052,1.067996519297182,0.163123387673633,-0.41139923557941416,-0.4544884323233927,-0.49757762906737124,-0.6412082848806331,-0.7417497439499162,-0.8279281374378733,-0.8422912030191996,-0.8566542686005257
GM0744,Baarle-Nassau,-1.0427756416274825,-1.0427756416274825,-0.9185300332633569,-0.5872084109590221,-0.4629628025948964,-0.5457932081709802,-0.7528692221111895,-0.7528692221111895,-0.7114540193231477,-0.8356996276872732,-0.8771148304753151,-0.9599452360513988,-0.9599452360513988,-1.0427756416274825,-1.0427756416274825,-1.0427756416274825,-1.0427756416274825,-1.0427756416274825,-1.0427756416274825,-1.0427756416274825,-1.0427756416274825,-0.9599452360513988,-0.9599452360513988,-0.9599452360513988,-1.0427756416274825,-0.7942844248992313,-0.7942844248992313,-0.7942844248992313,-1.0427756416274825,-0.8356996276872732,-0.6286236137470639,-0.297301991442729,0.15826523922573138,0.9451540921985269,2.146194973051741,2.5189317981441177,2.1876101758397826,1.4007213228669875,1.1108149033506942,0.7380780782583176,1.0693997005626525,1.1108149033506942,0.9451540921985269,0.07543483364964775,-0.17305638307860344,0.19968044201377333,0.19968044201377333,-0.048810774714477846,-0.42154759980685463,-0.21447158586664525,-0.21447158586664525,0.11685003643768968,-0.00739557192643591,0.11685003643768968,-0.048810774714477846,0.4067564559539826,0.8623236866224432,1.4421365256550291,1.3593061200789454,1.193645308926778,1.8562885535354476,1.9391189591115316,1.9805341618995733,1.193645308926778,0.8209084838344013,0.19968044201377333,-0.4629628025948964,-0.7942844248992313,-0.7114540193231477,-0.3801323970188128,0.9037388894104849,1.7734581479593643,1.9805341618995733,0.9451540921985269,0.0340196308616058,-0.42154759980685463,-0.5457932081709802,-0.42154759980685463,-0.5872084109590221,-0.7528692221111895,-0.8356996276872732,-0.42154759980685463,0.4895868615300664,0.9451540921985269
